date,winner_ret,loser_ret,long_short_ret,n_active_subportfolios
2015-11-30,0.030410211506626525,-0.02843844215169939,0.058848653658325915,1
2015-12-31,-0.008777647978375453,-0.05501652280553408,0.04623887482715863,2
2016-01-31,-0.022646268230437642,-0.03652655530468946,0.013880287074251822,3
2016-02-29,-0.012232824593754146,0.03879417974296903,-0.05102700433672318,3
2016-03-31,0.07637763496182173,0.11674106727433727,-0.04036343231251553,3
2016-04-30,-0.01918597637614505,-0.003037945374461839,-0.01614803100168321,3
2016-05-31,0.015001045825153955,0.03417923246190029,-0.019178186636746336,3
2016-06-30,0.06545108028461923,0.0009171142827325516,0.06453396600188667,3
2016-07-31,0.03310200753414783,0.04782291620879809,-0.014720908674650257,3
2016-08-31,-0.031514834573582284,-0.004252690472330095,-0.02726214410125219,3
2016-09-30,0.0018264225858230232,-0.0007568609697645076,0.002583283555587531,3
2016-10-31,-0.05427101077314147,-0.019391392314352888,-0.03487961845878858,3
2016-11-30,0.04561533293866169,0.047736573675355186,-0.0021212407366934943,3
2016-12-31,0.0016908009864917163,0.03641119866863074,-0.034720397682139026,3
2017-01-31,0.0392056432285544,0.009427105957133643,0.02977853727142076,3
2017-02-28,0.02137013294604058,0.037918829023134315,-0.016548696077093736,3
2017-03-31,0.011922734540573124,-0.026001063765844473,0.037923798306417594,3
2017-04-30,0.009664586971101723,0.02221841605214946,-0.012553829081047737,3
2017-05-31,0.00820752692858681,-0.00026099206553021476,0.008468518994117024,3
2017-06-30,-0.0028944694950243884,0.018647645789344164,-0.021542115284368554,3
2017-07-31,0.037120163917527906,0.035363776628400706,0.0017563872891271995,3
2017-08-31,0.03246196655033512,-0.039177414335215405,0.07163938088555052,3
2017-09-30,0.0015756821747641935,0.026410104138817985,-0.02483442196405379,3
2017-10-31,0.05893992904849402,-0.011135917558914117,0.07007584660740813,3
2017-11-30,0.03825177571120863,0.0751445718989001,-0.03689279618769147,3
2017-12-31,0.00731933793915063,0.010070417127228476,-0.002751079188077846,3
2018-01-31,0.08837136131597818,0.030484556502763122,0.057886804813215065,3
2018-02-28,-0.033732904165299164,-0.07376429571475632,0.04003139154945715,3
2018-03-31,-0.013468668013653267,0.02388423007991104,-0.037352898093564305,3
2018-04-30,9.633456273133723e-05,0.009195206804156643,-0.009098872241425306,3
2018-05-31,0.09383806960693446,0.04585572537853616,0.047982344228398296,3
2018-06-30,0.03227206413210022,0.0433848913075239,-0.011112827175423674,3
2018-07-31,0.0004953560711234405,0.027554951789082443,-0.027059595717959004,3
2018-08-31,0.21091777692229408,0.013129279640114226,0.19778849728217984,3
2018-09-30,-0.00503107916070544,-0.015412839273803665,0.010381760113098226,3
2018-10-31,-0.09970587661783985,-0.0679620150929955,-0.03174386152484435,3
2018-11-30,-0.002896507207238707,0.03541345537888201,-0.03830996258612072,3
2018-12-31,-0.08306758074733911,-0.084828214636624,0.0017606338892848933,3
2019-01-31,0.048292120883200444,0.11533964054553399,-0.06704751966233355,3
2019-02-28,0.03674426614492813,0.05157482504172247,-0.01483055889679434,3
2019-03-31,0.03191133347108893,0.014347827136271018,0.017563506334817916,3
2019-04-30,0.00563196839607451,0.0773975758373589,-0.0717656074412844,3
2019-05-31,-0.019738987265604444,-0.08114746157816344,0.061408474312559,3
2019-06-30,0.06679404164275503,0.07649926768612257,-0.009705226043367543,3
2019-07-31,0.008390574482822218,-0.0010483204357315003,0.009438894918553717,3
2019-08-31,0.028016995871540686,-0.04970252632978351,0.07771952220132419,3
2019-09-30,-0.016336241563087345,0.03979685580608685,-0.0561330973691742,3
2019-10-31,-0.025769010445893515,0.05836785055017432,-0.08413686099606783,3
2019-11-30,0.026067383625089913,0.047148649142832934,-0.02108126551774302,3
2019-12-31,0.0062921396019275586,0.037094840880700704,-0.030802701278773145,3
2020-01-31,0.026836504242364157,-0.03314437702984033,0.05998088127220448,3
2020-02-29,-0.049918656404992656,-0.06332034774660565,0.013401691341612995,3
2020-03-31,-0.12695131598542417,-0.17460392626940782,0.047652610283983654,3
2020-04-30,0.12408153232760617,0.14397868194817062,-0.01989714962056445,3
