window_end,3,6,9,12
2019-12-31,-0.5427633021147543,-0.3215678867036043,-0.06660545856365505,-0.8681220585084024
2020-06-30,-0.4907424635574728,-0.34771918800277757,1.0472812541533312,0.1315941134101292
2020-12-31,0.2698780693235526,0.5518842686190789,0.70689998246296,0.4925795795911827
2021-06-30,0.865769463953135,0.983060251186779,0.2866855808423239,-0.30645862220203546
2021-12-31,0.9354550915717782,0.6375090402795308,-0.22467556896465632,-0.5204359367800364
2022-06-30,1.0654960499647121,0.8097568783496334,0.26846821405769705,-0.022194044936804776
2022-12-31,0.9456185442709992,0.9959015183406896,0.3673296316309538,0.28503651478672226
2023-06-30,0.38316960694241287,0.7018881216358066,-0.10889915278275222,-0.6352010334801297
2023-12-31,0.10313347094206697,0.5098671548654637,-0.4646384376844711,-0.5512775044075932
2024-06-30,0.3126056674278278,1.4225408373061488,0.1348640865169946,-0.2823478443112184
2024-12-31,0.7045883661617498,1.0346818508167244,0.18442796245445597,0.4202133898679431
2025-06-30,-0.267906913262531,1.4316650300596485,1.1256367692065896,1.0700209592150847
2025-12-31,0.12804565053600547,1.5942975456326518,1.334783278999288,1.329348591465024
