date,winner_ret,loser_ret,long_short_ret,n_active_subportfolios
2015-11-30,0.017909789463996705,-0.04032498391062233,0.058234773374619034,1
2015-12-31,-0.026923289332215546,-0.07608266644163868,0.04915937710942313,2
2016-01-31,-0.08236356625175736,-0.11030666871921833,0.02794310246746097,3
2016-02-29,-0.008030294072592712,0.07890164634813962,-0.08693194042073234,3
2016-03-31,0.08660864013137219,0.10448689545520878,-0.017878255323836592,3
2016-04-30,-0.0014370224526901985,0.10040398706711462,-0.10184100951980482,3
2016-05-31,0.0665574366626978,0.022946604076475755,0.043610832586222045,3
2016-06-30,-0.0004658631809403291,-0.04847364340971593,0.0480077802287756,3
2016-07-31,0.06536746995355812,0.08528744040116043,-0.01991997044760231,3
2016-08-31,0.004016042809876154,0.05739648417116972,-0.053380441361293565,3
2016-09-30,0.02929414240718602,0.013303064940348034,0.015991077466837984,3
2016-10-31,-0.04140765368004833,-0.0010751579742980706,-0.04033249570575026,3
2016-11-30,0.12207601694108099,0.09417194490336493,0.027904072037716054,3
2016-12-31,0.031894858629314994,0.02111624989011124,0.010778608739203756,3
2017-01-31,0.03333957208072129,0.09220700437690373,-0.05886743229618244,3
2017-02-28,0.06284757173182202,0.043083936775252435,0.01976363495656959,3
2017-03-31,-0.00015001216318890712,0.03760677278919828,-0.037756784952387185,3
2017-04-30,-0.005468069911190597,0.0025734372566278856,-0.008041507167818483,3
2017-05-31,0.03648181196063268,-0.005964262903438093,0.042446074864070774,3
2017-06-30,0.018641043591166532,0.03469401805789947,-0.016052974466732938,3
2017-07-31,0.0753972385811272,0.026259943360838867,0.04913729522028833,3
2017-08-31,0.040298906261157896,-0.005418170161825328,0.04571707642298323,3
2017-09-30,0.030927639959999167,0.05390460728836994,-0.022976967328370772,3
2017-10-31,0.08075727538745982,0.0038140465607232124,0.0769432288267366,3
2017-11-30,0.019960338091024838,0.04494317448978186,-0.024982836398757025,3
2017-12-31,0.008405080794332297,0.03700338722289974,-0.028598306428567442,3
2018-01-31,0.07646984061832479,0.07261916543524279,0.0038506751830820057,3
2018-02-28,-0.025977930903872806,-0.016992580091384327,-0.008985350812488479,3
2018-03-31,0.005295230573234562,-0.012612064459153161,0.01790729503238772,3
2018-04-30,0.009384390294496253,0.03399828199973975,-0.024613891705243494,3
2018-05-31,0.08140007703523894,0.025682276810739785,0.05571780022449915,3
2018-06-30,0.015536705232864456,0.03069809713834444,-0.015161391905479984,3
2018-07-31,0.04524593380200246,0.06518949610850724,-0.019943562306504785,3
2018-08-31,0.0935398172073782,0.011453867080246318,0.08208595012713188,3
2018-09-30,0.03605853985302169,-0.004291956488037668,0.040350496341059354,3
2018-10-31,-0.16204916901939395,-0.07367034857284507,-0.08837882044654888,3
2018-11-30,-0.0027784872281930995,0.042582201458904234,-0.045360688687097334,3
2018-12-31,-0.1014295525144977,-0.09715421484270197,-0.004275337671795734,3
2019-01-31,0.1253983916317817,0.15185050923041388,-0.02645211759863217,3
2019-02-28,0.06719903414152033,0.06208060022453795,0.0051184339169823775,3
2019-03-31,0.021360024747463457,0.04041793412965842,-0.01905790938219496,3
2019-04-30,0.039064500451103344,0.03115135059576706,0.007913149855336286,3
2019-05-31,-0.06448323928053874,-0.16905343384762583,0.10457019456708709,3
2019-06-30,0.0872334617051481,0.12154611417008683,-0.034312652464938725,3
2019-07-31,0.02536985372809128,0.020861871665627352,0.004507982062463927,3
2019-08-31,-0.0023598633155663454,-0.11929676453643202,0.11693690122086568,3
2019-09-30,-0.038665046791937906,0.08490733221714673,-0.12357237900908463,3
2019-10-31,0.039618475607970736,0.011216461073627145,0.028402014534343593,3
2019-11-30,0.06074950721895517,0.04844851091665737,0.0123009963022978,3
2019-12-31,0.05662067060744008,0.10676046488825582,-0.05013979428081573,3
2020-01-31,-0.0142012176599567,-0.026309914146595077,0.012108696486638376,3
2020-02-29,-0.04258567728598243,-0.11258543936169874,0.06999976207571632,3
2020-03-31,-0.12975563330903508,-0.3018950478417219,0.1721394145326868,3
2020-04-30,0.13800798137564832,0.3010191004864144,-0.16301111911076607,3
2020-05-31,0.10036784011614554,0.050970707615707316,0.04939713250043822,3
2020-06-30,0.08093959707470522,0.10655156315842608,-0.025611966083720863,3
2020-07-31,0.098912290732271,-0.060923439636860456,0.15983573036913146,3
2020-08-31,0.11733887408822526,0.10481392903504712,0.012524945053178138,3
2020-09-30,-0.01662656461264939,-0.1033709129368436,0.08674434832419421,3
2020-10-31,-0.017694496065264107,-0.014833012667757333,-0.0028614833975067738,3
2020-11-30,0.22878515403394697,0.3587980215793108,-0.1300128675453638,3
2020-12-31,0.05256302605157745,0.0707313934463751,-0.018168367394797644,3
2021-01-31,0.04323215067071032,0.03790011714546359,0.005332033525246728,3
2021-02-28,0.1008639533517273,0.13843388868579154,-0.03756993533406423,3
2021-03-31,-0.014775095437790773,0.03945259840072845,-0.05422769383851922,3
2021-04-30,0.04906814433792691,0.07023617894214378,-0.021168034604216866,3
2021-05-31,0.03377499515891364,-0.011990574399640928,0.04576556955855457,3
2021-06-30,0.04120694479753229,0.03198771401970762,0.009219230777824675,3
2021-07-31,-0.03811148262666477,0.01479542621094343,-0.0529069088376082,3
2021-08-31,0.02544758929151716,-0.015136885847879184,0.040584475139396343,3
2021-09-30,0.020900228010285113,-0.020804997925260704,0.04170522593554582,3
2021-10-31,0.06965339985386253,0.01617701025596152,0.053476389597901006,3
2021-11-30,-0.0009216768719801646,-0.04174742368172309,0.04082574680974293,3
2021-12-31,0.0037464367994286523,0.08342954637416257,-0.07968310957473392,3
2022-01-31,-0.04620971627512629,0.014782453910504765,-0.06099217018563105,3
2022-02-28,0.014485129139904305,-0.015162668245205194,0.029647797385109496,3
2022-03-31,0.03137914156547439,0.01608975265572485,0.015289388909749537,3
2022-04-30,-0.07316524757146771,-0.15043580294193926,0.07727055537047155,3
